id,weight,year,country_code,country_name,country_year,life_evaluation,life_satisfaction,positive_affect,absence_negative_affect,gender,age,age_squared,relationship_status,food,housing,health,water,air,healthcare,security,security_obj,social_support,respect,education,interesting_activity,recreation,occupation,freedom,personal_income,relative_income,country_average_food,country_average_housing,country_average_health,country_average_water,country_average_air,country_average_healthcare,country_average_security,country_average_security_obj,country_average_social_support,country_average_respect,country_average_education,country_average_interesting_activity,country_average_recreation,country_average_occupation,country_average_freedom,gdp,growth,social_protection,welfare_state,government_effectiveness,democracy,importance_rich,religious,altruistic_behaviour,rating_economic_conditions,confidence_institutions,expected_economic_conditions,satisfaction_standard_living,gini
3490,2.5229567783884446,2010,ZAF,South Africa,South Africa_2010,1,NA,0.9598478424107088,0.9793198013817569,male,73,4279,partnered,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,5.64088568719777,26.18282359503169,48.96828719275087,84.96350281962195,71.63165606525519,55.932862752474676,85.44651250799552,73.95200399923444,31.962536446629695,85.15785829539684,87.48708270610636,83.50231906545521,52.63501483235889,53.15693833497467,74.0831172142179,82.19747719599519,76.94323461880087,9.413047509241846,-3.1439182371823913,52.47275985486068,NA,0.39372026755530776,0.5034834360755628,4.00085073136933,no,0.22398034884450985,NA,0.30880228610416677,0,0,54.69374476476236
7301,1.9636157988916845,2012,LBN,Lebanon,Lebanon_2010,4,NA,0.008386093487989145,0.2615227885414891,male,26,3325,single,1,1,1,0,1,0,NA,NA,1,0,0,1,1,0,0,7.404333033648037,70.80346523800685,74.40151006850692,74.39614864619296,69.15516051406887,50.85368810769497,52.53234590212941,68.51776494108113,57.92008478649446,88.65251346523942,73.3387574641417,93.06544681578023,63.142430125391705,30.239593727082422,57.31427561537384,96.01786556217996,63.74524186909704,9.193478709010655,7.1512377019809525,23.708371443231933,NA,0.11243041441931628,-0.5051428360706851,3.3362882837480243,yes (practising),0.321633770558007,NA,0.03927350296217953,0,0,NA
3676,1.214542236140199,2021,USA,United States,United States_2022,7,NA,0.9831967642052395,0.7372834514043763,male,62,4080,partnered,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,8.549760003697829,39.260893514543284,45.45849042542463,86.49323603612395,77.50481163342917,69.20047216292254,80.39178052884645,56.483417889462125,53.25886109653568,72.01426718180603,85.61597545283257,87.64252389183787,91.33154933883218,57.83134179222094,50.338775995729804,94.0174640840606,70.97221694870035,10.739346772212038,2.057617201312312,76.75870021590322,NA,0.15033807049532855,1.1791601162203893,2.4733347781975006,yes (practising),0.014046940518863472,2,0.7589805952562195,0,0,NA
4850,1.4880233621081775,2018,PER,Peru,Peru_2019,5,NA,0.04197405685570206,0.00043428742582325605,female,41,2718,widowed,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,8.185678329582805,62.450577071972376,46.86568915558969,57.513222165152456,76.12724115057406,65.65071241078996,65.81493581330099,47.66676967233617,48.72673202948283,71.20249712188652,75.09130000407409,94.72072055354032,73.40491606269141,72.2471984866625,70.24514939408982,93.89434958442375,81.64110406449542,8.177117532980706,3.200236991146196,29.782057980425343,NA,-0.061597088940826814,0.25830326078005356,2.3661972550766524,yes (practising),0.6089682225580718,2,0.07342354021376954,0,1,41.50026182896004
3872,1.4033017104727301,2016,NIC,Nicaragua,Nicaragua_2012,6,NA,0.879364214320426,0.7593229408710074,female,26,648,single,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,5.629943439481082,43.13742759148776,52.40644605376534,69.8347759975082,68.53897571096607,69.23833412247335,87.79875353853956,29.332667588985885,58.764771723687,70.15451071722204,85.44074065562825,89.0268616247836,79.37876990619131,60.48107367689262,76.29120972363101,93.17748401731934,77.1221153264401,8.303457895584216,2.700436874152522,22.4877841495804,NA,-0.25834487425700225,-0.33645167863626807,NA,yes (practising),0.03259853559479641,NA,0.25311368890335945,0,1,NA
3192,0.9747466252566873,2011,SVN,Slovenia,Slovenia_2013,7,NA,0.4931605209069275,0.9660330151922465,male,27,982,single,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,8.082172489732551,43.25256558603406,89.37025091429368,68.77932311692581,70.22516603351792,88.49440868044799,80.61910290536252,84.73372084780726,76.00359188512016,87.85022919247623,93.04265661580125,85.18053307716728,89.92897530976143,63.77319560398948,69.57490138101096,94.21985421570983,81.02503053086652,10.283701996715633,-0.23485601206557305,90.85119098194694,NA,0.882163386570475,0.9873558651371244,3.5630773761227106,no,0.3195696656356955,NA,0.008954101473212885,0,1,29.39202170192374
4255,2.372637776137456,2015,KAZ,Kazakhstan,Kazakhstan_2014,6,NA,0.8397546499469248,0.5009876426035392,male,35,2472,partnered,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,7.957200723231396,73.56875494803135,77.50618376266755,60.65974237904438,76.98855060407617,58.999178618898945,56.58288500090754,45.13419005789116,57.63857560649303,84.08455601069652,64.80377691356624,78.74352875129928,77.84928816901395,53.00601828115369,63.415215408272985,97.09755262936962,81.86290059029422,9.987521974802364,4.737922777891418,93.84060101640254,NA,-0.6058976617622147,-0.9984337348802195,2.927715052888014,no,0.33781857708253304,NA,0.5529015339319554,0,1,29.84822400012709
4137,0.9507226458412872,2015,LTU,Lithuania,Lithuania_2015,5,NA,0.0656670229225215,0.25787809446905624,female,62,3447,partnered,1,1,1,1,1,1,1,1,1,NA,1,1,1,1,NA,9.352080838163014,58.32084183856612,83.31416348535772,78.48072226775295,71.78066364250517,88.97465058833944,69.44867545206486,51.8362006083494,50.746780036525074,84.05665214842094,84.77432512390722,71.26772209431246,72.52168651759118,44.44886976944858,60.10835357959745,95.30644032969668,69.47057802562368,9.52287134054817,6.067109525842534,95.33632937397132,NA,0.8524648787667134,0.7394319935302582,NA,yes (practising),0.32527076995206305,NA,0.23258020430907989,0,0,36.101430196412046
5960,0.7108077980471468,2010,ZAF,South Africa,South Africa_2011,4,NA,0.9314463011046643,0.7239697159927727,male,24,695,single,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,8.188888045703905,74.78789125247053,53.08213318592881,81.11019096074902,71.27257838742281,50.85205307109017,75.68167499975921,39.04863057959879,24.465533333542673,72.31831959782258,87.98627366090714,81.61376675596483,68.13350289468794,59.08789006985297,73.90243338592518,77.05687171832551,81.53150839870096,9.681550631386758,0.10046172304371628,50.51909892439516,NA,-0.06093078432495769,0.5780091506281744,3.9877052280920355,yes (practising),0.13168174770705882,NA,0.9451779861655256,0,1,NA
8053,2.061562506814301,2018,TZA,Tanzania,Tanzania_2022,0,NA,0.47637715431404826,0.08038703467177914,female,50,2498,partnered,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,5.224093835042229,17.589211810457012,41.465982493308495,58.26717848138196,73.3093549111747,60.20305313354803,82.01623969468842,56.49103521441863,54.963509277887695,62.99562421798897,41.217729281765514,82.82027747985164,30.356931868634554,65.5460791952413,70.80587434471917,93.85986888745515,73.541767979175,7.785479642888339,0.5833903437381414,22.623249866253172,NA,-0.2209448092924073,-0.6491370827756866,NA,yes (practising),0.6888403992404326,2,0.7728172548701022,0,0,NA
3121,1.4995379529455306,2018,AZE,NA,NA_2023,8,NA,0.817111891273683,0.2825569774981304,female,30,1239,partnered,1,0,0,1,1,1,0,0,1,1,1,1,0,1,0,7.4708781056682305,42.9602314466442,38.72131524218514,45.890335178628234,64.8637328098971,69.54464485729706,69.30550170057735,58.90657997689254,64.48664624341878,92.62289036279512,69.95588749386881,84.849283694783,69.87565986580081,43.786573359352715,51.84130776705815,90.62853373173185,80.78708010327105,NA,NA,32.58883894802877,NA,NA,NA,3.2485313373348035,yes (formally),0.011493102223544344,3,0.32319749171286527,0,1,NA
11172,1.9775289474946662,2013,COG,"Congo, Rep.","Congo, Rep._2013",0,NA,0.9180269949435128,0.6827722656566323,male,38,1323,single,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,5.9786565312957025,32.91957647028086,37.403257866978194,60.66035405681606,73.9682130016989,37.169144444817135,60.61367530201822,37.579268502458014,47.88320738811069,69.60785726278338,66.90026836240422,71.2854550045914,51.07965436566421,53.91304485196715,62.30492618209943,88.45258502717648,72.83383143286864,9.231043756506244,5.023248116237003,NA,NA,-1.0285637586289813,-1.0465760077953867,NA,yes (practising),0.5994823210937087,NA,0.2875328885822799,0,0,NA
4492,1.9570229568788928,2018,CRI,Costa Rica,Costa Rica_2019,9,NA,0.9607715419558462,0.27383285811305547,female,76,6059,single,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,9.103896713165526,81.9552480095289,57.34813091960825,66.94522871199307,74.76874329883222,68.03462795887822,79.55645328382899,62.67674713828636,36.74620488682656,79.76303465926114,90.61628398010767,92.06250950629727,58.2296056483293,69.6039075593303,72.53049254690251,90.62304867370455,85.91700963240034,10.079514738203631,2.627179154056405,62.115862348095234,NA,0.13114780571783766,0.9734086083486799,NA,yes (practising),0.2805120915690062,1,0.2839206620002982,0,1,43.883962686645084
3653,2.1438156222112985,2013,GAB,Gabon,Gabon_2014,5,NA,0.4782159984950007,0.31238986299761196,female,43,2010,partnered,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,6.107583493093608,10.85722971471125,45.28187500156404,68.22614501703453,69.59776097578066,48.78607554569576,63.929923625574276,24.199594981910195,32.22473321770758,73.26340514741774,77.39895475810292,81.64707807821462,56.58456781955486,54.423891106120195,60.34331155241011,91.21772259881213,59.98117413644828,9.50887678180478,2.506900417883845,NA,NA,-0.6736700960142711,-1.102391072201478,NA,yes (practising),0.32729822530349056,NA,0.001994214748743488,0,1,NA
5554,2.984310272335839,2020,CHE,Switzerland,Switzerland_2022,7,NA,0.9498643415851176,0.8892478379608009,male,41,4713,single,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,10.30339670470562,44.4624525495047,89.91627717573402,89.26983759545583,75.49650642720634,81.23498266162328,88.82931006824683,93.58819377656827,84.72159814975575,93.06999638226108,88.11040473834677,80.66496804330019,66.42650362566062,59.66263806940071,72.28546979642428,95.76784358831564,86.80247561586769,11.043317266099793,0.23975633177876576,74.07769527239091,NA,1.8426009687893747,1.5565495998485148,2.2605600435027995,yes (practising),0.654663020720867,3,0.3306468360593025,0,1,NA
3368,1.4021206798948311,2018,VEN,"Venezuela, RB","Venezuela, RB_2017",0,NA,0.8566263290652317,0.5747671391734883,male,34,1101,single,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,5.953589095321922,54.49618694168263,23.973870281843627,48.17301913947379,83.41169336187659,44.69548765814994,59.514384347788265,25.78008507000857,17.474236446078105,60.20353341564389,86.51393312733425,89.32115406635128,71.42431532732216,59.87922474816762,62.61181852518374,86.62387255200618,63.31978370307371,NA,NA,57.589613147731654,NA,-1.0465527949115074,-0.9754858746037032,NA,yes (practising),0.6315748663506006,1,0.021851618352874892,0,0,NA
7509,1.0823198971767207,2015,NLD,Netherlands,Netherlands_2012,7,NA,0.9688456965692919,0.5827207004314708,male,55,1475,partnered,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,10.001430273534673,52.35052489427104,72.03127452741376,89.33046572065469,79.24412910534257,83.00908779977024,82.0648373684578,79.99082239148629,67.54405643508261,74.69995914368417,94.63984314101175,91.184012218795,82.64572104250743,56.66591746497893,69.43486195000071,95.71556137919168,72.98898457171242,10.970348156043917,1.0470516245115653,94.60256602581576,36.20428717941942,1.6510646466688086,1.5889155360362746,2.6065467240689992,no,0.4991823988705344,NA,0.35511929311582374,0,0,29.317868097218994
4617,1.9769991986776432,2013,ROU,Romania,Romania_2013,9,NA,0.5611829912148769,0.25203175094584596,female,60,2923,widowed,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,7.519369330325326,47.04898986752595,64.06485590670891,84.89292026196122,67.09998763195334,69.42351099536879,71.28650292355364,45.80052636745624,57.49354085697966,82.99984333082686,74.346309148327,84.18295107611195,50.92015032137576,42.94716136957141,57.471665779227656,92.66226787501245,62.015349431957006,8.798567322842858,4.283748041296123,79.2440935135867,NA,NA,NA,2.8246985159517926,yes (practising),0.4396605658038034,NA,0.288652462679784,0,0,36.7483191203042
3480,2.115644364523768,2011,CHN,China,China_2012,5,NA,0.08174933571138698,0.7676203391056362,female,25,972,single,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,8.328584474784474,58.8915779918409,79.19274985135489,74.69015917888703,82.78002630620507,69.02950943264946,75.0138724713819,65.68964563887825,80.4304367253463,86.03239730785039,71.75993484136528,77.60229671593687,39.39381223378995,48.02290579295651,74.26121499293399,97.00167623224566,80.40767345026629,9.117650934333662,8.03567163544226,65.88678207338738,NA,-0.3799084440611009,-1.5554961346613292,3.450595330207831,NA,0.9290836467760807,NA,NA,0,0,42.848701662758714
3990,3.7470598567046225,2015,NLD,Netherlands,Netherlands_2016,7,NA,0.9532578629062902,0.5999424250132908,female,17,302,single,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,9.074999217007585,45.5228773954982,92.63779475533032,93.05033851121225,78.3168215986668,91.291225927631,79.86615049261758,76.17984436755192,71.56729922113603,87.03568766994128,87.12250025939457,89.81272878880807,92.0127945724681,50.99324198893487,68.76642691338323,96.0337800687736,90.19049496685594,10.888559923690844,0.6137934464066611,86.26916018131051,38.24345790257931,1.2151742341703324,1.2073232317389504,2.444445465597393,yes (formally),0.30075825117619887,NA,0.9738254559863844,0,0,30.876482160064615
6988,0.9459457449869378,2015,PAN,Panama,Panama_2017,4,NA,0.580948109631061,0.7666167930492984,female,68,3950,partnered,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,7.945315180517781,65.87498857501197,58.44354038634789,63.33938238497618,81.51326045500716,65.95083167614335,80.5355681876338,66.07337493343178,50.42312911810965,80.14505168923858,82.51834790504644,96.01641127741995,73.96185973832951,66.84661782217911,72.46873768058481,92.95394273451294,83.53346084102434,10.471055831003218,2.6109736943132105,53.59619581242019,NA,-0.0956172325707791,0.6151604753308331,NA,yes (practising),0.05309472869126879,2,0.6224275850588857,0,0,49.75984085932639
3787,0.9136182063811562,2015,MKD,North Macedonia,North Macedonia_2012,1,NA,0.019265573848076173,0.33412875282215293,male,61,2565,partnered,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,8.638411912447703,43.72804907512288,69.89350193510944,88.28687892616311,65.49836303582806,61.3074455661199,69.25726624520019,43.6260474218476,64.76542212189322,78.07938689815622,84.9522665889032,84.3398803993685,56.78050057384034,41.488227967626905,60.953878470550755,85.8853232762753,69.37126570497111,9.342440809398106,1.3785018506863427,43.157430579726096,NA,-0.4260614692215454,0.06246121715088095,NA,yes (practising),0.019617094099780893,NA,0.3204533301463278,0,0,33.08796285406773
5166,0.5232417117304048,2020,NIC,Nicaragua,Nicaragua_2021,6,NA,0.9604767864098646,0.8383619983408341,female,35,1625,partnered,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,6.91549738024733,59.36035328503746,36.88037851559207,46.81680805788154,70.99404771777239,71.12130635039472,89.076443039509,64.9668078633872,54.43324978671961,82.73089772360389,84.72633394534986,97.34542697790175,49.785135122909026,73.00395900620356,74.93101607257331,93.38471800526465,79.68095291745865,8.678760222380035,0.9789387500157616,15.514557623477929,NA,-0.27874381124718683,-1.1310077466780357,NA,yes (practising),0.388745080779793,2,0.26707826665032036,0,0,NA
3453,0.9917976573705027,2018,GBR,United Kingdom,United Kingdom_2018,7,NA,0.8847667769470668,0.9812204352786917,male,70,4890,partnered,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.913000948133806,82.93996069307691,83.90613072119669,71.75035256494041,83.25771038238925,86.75619546747915,82.68865685091775,75.31019964106014,76.4344387380546,83.2211628810365,90.18571643276303,89.11468484325117,80.55272535217989,58.73335327279272,65.48514043189874,89.39695706070235,84.20843690493778,10.547315146796468,1.3413456393956165,92.47147502843133,26.966972585685216,1.0042299147677247,0.8915795596111717,3.064554046630832,yes (formally),0.3735052872549867,1,0.9831954241087222,0,0,35.40573851163432
4107,0.6094589931255849,2010,CRI,Costa Rica,Costa Rica_2011,9,NA,0.9320639879108844,0.9686009761194186,female,32,1594,partnered,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,7.8299734767267735,36.81961284678633,66.82718184640814,83.0341080051591,81.96633555051257,85.90991415198384,85.15865890773918,60.82556035821027,42.485861852435455,73.82657764770585,81.31112546634184,88.51965508798122,59.82279474310077,65.34515097750074,71.40906952906205,93.56330496252376,70.82302295977067,8.172518300207269,2.1921192358076853,75.66023328261224,NA,0.18201219734452156,0.7680762084085146,NA,yes (practising),0.6154611342237121,NA,0.9661124112872342,0,1,49.186440055962755
3965,1.202353582652326,2011,ISR,Israel,Israel_2010,7,NA,0.9007697136962496,0.2371854066253403,female,53,687,single,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,9.020403069602422,46.47480596313516,76.18891545590131,88.8841649789948,75.95299871038112,60.718610101671246,61.572681292028754,66.13820268456405,45.53056813949732,78.54365292947682,88.8183732248828,79.74368766483194,89.90422625717265,52.07901923101177,61.42737355544523,93.99485834031174,55.645800385764026,9.530387395582641,0.6974427379412874,59.5461760074356,NA,1.091621472835549,0.062078692222238496,NA,yes (practising),0.912469141997541,NA,0.51552740070544,0,1,45.170084117504615
4269,0.7268691394033473,2013,JPN,Japan,Japan_2013,3,NA,0.987644939041945,0.9584389062538575,male,72,5876,partnered,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,9.709846978580716,70.77481164444912,83.58733725222929,88.72227157431581,80.04769005716174,89.3923284063037,79.28751852125431,65.62154498840924,67.89731805920684,89.19737345594541,70.34630690204366,69.47320119140811,60.048899563202994,56.401291368266,74.48374016960413,97.6179669397588,76.14018304176645,10.343551096446243,0.964709148211995,85.93699615716802,25.226977701572064,1.0288428474275961,0.5518185359876873,2.1807898933394427,yes (formally),0.7047985042333372,NA,0.9128660370442889,0,1,32.36220220704361
4840,1.519087617750202,2010,IRQ,Iraq,Iraq_2009,5,NA,NA,0.12449409655833617,female,52,3123,widowed,1,NA,1,NA,NA,NA,NA,NA,NA,1,0,NA,0,1,NA,6.551525463687592,13.283722756887897,81.80159857886608,73.06107960191477,68.01644903776658,37.24306760890246,39.8087875191198,67.76410117331565,27.302997700251204,77.07325358737373,80.18579550228603,80.80639158560462,38.7774056460727,39.133626586975055,66.80366175635031,92.23884627249856,44.59484561088128,9.110538932397358,2.68089132562449,53.19079117454451,NA,-1.1252494410391118,-0.970048125251976,3.8116025652883483,yes (practising),NA,NA,0.8622949500562058,NA,0,NA
6979,1.249401777784746,2018,SAU,Saudi Arabia,Saudi Arabia_2018,5,NA,0.23975085831629658,0.5109853407743347,male,37,3697,separated,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,8.812979896470734,41.33946260929906,76.74805268831777,75.77618442242067,84.0277859737772,77.07325001989506,75.01337264527898,75.93046315311095,46.12848164026885,81.76182781387769,66.36177577271293,88.90143822443355,80.1013490316388,55.478338306180284,80.21981645103197,85.57724303037898,81.08768165657523,10.799206555744233,3.5549178728768225,67.39107195338875,NA,-0.073795905273629,-0.6494083075131503,NA,NA,0.010083717879868073,2,0.9683738586505907,0,1,NA
